Verdict,Note,By,MeasurementID,batch,Manufacturer,Product,Property,Direction,Raw value,Normalized value,Standard / load,Locator,SourceID,URL,Document,Page images
disagrees: condition,"Value 6.2 kJ/m2 is right, but Notch reads ""Unnotched"" and the sheet does not say so: ""Charpy Impact strenght 2.75J GB/T 1843 6.2"" names the standard (and the hammer) and nothing about a notch. 6.2 kJ/m2 is a notched-range figure for a glass-filled ABS.",claude-second-read,V005122,b09,Eryone,Glass Fiber ABS,Impact strength,Not applicable,6.2 kJ/m2,6.2 kJ/m²,2.75J GB/T 1843,p. 2: Charpy Impact strenght 2.75J GB/T 1843 kJ/m2,R-ERYONE-file-manager-downLoad-path-file-manage-3828-20250903-eryone--f2fe15,https://hub.globalso.com/b/file_manager_downLoad?path=/file_manage/3828/20250903/eryone-abs-gf-tds.pdf,.cache/sources/by-sha/f2fe15fe881c5fec743e26d1b7aa4bd8ebccb298c8ea06e45077b5d99a3c5622.pdf,
agree,,claude-second-read,V004940,b09,Eryone,Hyper-Speed PLA,Tensile modulus,XZ,873.2 MPa,0.8732 GPa,50mm/min GB/T 1040.1-2006,p. 2: Elastic modulus X-Z 50mm/min GB/T 1040.1-2006 MPa,R-ERYONE-eryone-hs-pla-tds,https://file.globalso.com/file_manage/3828/20250903/eryone-hs-pla-tds.pdf,.cache/sources/by-sha/6fb8d4f48e1ee7992d83c1939dc0d1b6c18a6846ea19ece48bbae87d54829c48.pdf,
agree,,claude-second-read,V004824,b09,Eryone,Light Weight PLA,Flexural strength,Unstated,45 MPa,45 MPa,2mm/min GB/T 9341,p. 2: Bending strength 2mm/min GB/T 9341 MPa,R-ERYONE-eryone-pla-light-weight-tds,https://file.globalso.com/file_manage/3828/20251125/eryone-pla-light-weight-tds.pdf,.cache/sources/by-sha/0eaed80250cf0c3fc057ed175c1022d3cbc8e11f9c907c62f6f2a3809221c873.pdf,
agree,,claude-second-read,V005832,b09,colorFabb,ASA,Izod impact strength,Not applicable,140 J/m,140 J/m,23 °C D 256,"p. 1: Izod Impact strength, notched @ 23 °C J/m",R-COLORFABB-colorFabb-ASA-TDS,https://ninjatek.com/wp-content/uploads/colorFabb_ASA_TDS.pdf,.cache/sources/by-sha/6ee0f30f73a8b0f39d0b4d6810702249b726dea59b9471b4dc1bf46f3ae2b18f.pdf,
agree,,claude-second-read,V005788,b09,colorFabb,PLA-HP,Tensile break strength,Unstated,50.73 MPa,50.73 MPa,ISO 527,p. 1: Tensile stress at break MPa,R-COLORFABB-TDS-E-ColorFabb-PLA-HP-5210c3,https://3d.nice-cdn.com/upload/file/TDS_E_ColorFabb_PLA-HP.pdf,.cache/sources/by-sha/5210c315281e63b30071dbe6d80ac70eb8ab244218254f1e48ae89dcbeea752b.pdf,
agree,,claude-second-read,V004945,b09,Eryone,Matte PLA,Density,Not applicable,1.25 g/cm³,1250 kg/m³,g/cm³ at 21.5 ° C) ASTM D792 ISO 1183 GB/T 1033,"p. 1: Density(g/cm³ at 21.5 ° C) ASTM D792 (ISO 1183, GB/T 1033) g/cm³",R-ERYONE-eryone-matte-pla-tds,https://file.globalso.com/file_manage/3828/20250903/eryone-matte-pla-tds.pdf,.cache/sources/by-sha/7070581995408f693f6b50c1fbfcef6457cb583bef2389712d81f0a7f6a10551.pdf,
agree,,claude-second-read,V005341,b09,Flashforge,PPS-CF,Surface resistivity,Not applicable,10^5 Ω,100000 Ω,IEC 60093,p. 2: Surface Resistance IEC 60093 Ω,D-FLASH-PPS-CF-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/PPS_CF_TDS_EN.pdf,.cache/sources/by-sha/aa0e7369ec4b56dfaac160d0063d9b722a48dc30ffc1db9e2fe47074c38f41dd.pdf,
agree,,claude-second-read,V005044,b09,Eryone,Hyper Speed PETG,Vicat softening temperature,Not applicable,70 ℃,70 °C,ASTM D1525 ISO 306 GB/T 1633,p. 1: Vicat Softening Temperature(° C) ASTM D1525 (ISO 306 GB/T 1633) ℃,R-ERYONE-file-manager-downLoad-path-file-manage-3828-20250903-eryone--b99816,https://hub.globalso.com/b/file_manager_downLoad?path=/file_manage/3828/20250903/eryone-petg-hs-tds.pdf,.cache/sources/by-sha/b998165c1712727456c7d88e7e8d58d38b9fbf829d8f8ec759fb9c198506fc60.pdf,
disagrees: standard,"Value 92 Shore A is right, but Standards and Standard / load read ""Not published"" and the sheet names the method on the table row: ""Hardness Shore A 92 ASTM D-2240"". ASTM D2240 is in the repo vocabulary. The Locator, ""p. 1: Shore hardness of"", points at the prose sentence (""base Shore hardness of 92A"") rather than the table line that carries the method.",claude-second-read,V005817,b09,colorFabb,varioShore TPU,Hardness,Not applicable,92,92 Shore A,Not published,p. 1: Shore hardness of,R-COLORFABB-colorFabb-VarioShore-TPU-TDS,https://ninjatek.com/wp-content/uploads/colorFabb_VarioShore_TPU_TDS.pdf,.cache/sources/by-sha/5eed6a625b56f39b9859185c198aa8e4d95c0c01aff95ec21196ff779c64508f.pdf,
agree,,claude-second-read,V005726,b09,Fabru / purefil,Liquid Crystal Polymer (LCP),Tensile yield strength,Unstated,200 MPa,200 MPa,ISO 527-2/1A,p. 1: Yield stress (ISO 527-2/1A),R-FABRU-PUREFIL-4706-material-data-sheet-LCP-purefil,https://cdn02.plentyone.com/pvdtyofq45f2/propertyItems/4706%2Fmaterial+data+sheet+LCP+purefil.pdf,.cache/sources/by-sha/f3499bee1ec12f918063f7389e3a7b8376384ec25b52d6d8f6627e655ae8ad6f.pdf,
agree,,claude-second-read,V004913,b09,Eryone,Galaxy PLA,Elongation at break,XZ,1.9 %,1.9 %,50mm/min GB/T 1040.4,p. 2: Elongation at break X-Z 50mm/min GB/T 1040.4 %,R-ERYONE-eryone-galaxy-pla-tds,https://file.globalso.com/file_manage/3828/20250903/eryone-galaxy-pla-tds.pdf,.cache/sources/by-sha/6084c099f9f4f1ebf9817421619bd99865d73d75d059d6e9684e0adb1f84fc78.pdf,
agree,,claude-second-read,V005184,b09,Flashforge,ESD ABS,Melt mass-flow rate,Not applicable,8-12 g/10min,8 g/10 min,220℃/2.16Kg ISO 1133,p. 1: Melt Index MFR (220℃/2.16Kg) ISO 1133 g/10min,D-FLASH-ABS-ESD-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/ABS_ESD_TDS_EN.pdf,.cache/sources/by-sha/14400652b1beccc1735bb7ece4e0ea014536f9f63c82787b4c999429b764ce54.pdf,
agree,,claude-second-read,V005373,b09,Flashforge,TPU95A,Water absorption,Not applicable,0.5 %,0.5 %,23℃/24h ISO 62,p. 1: Water Absorption (23℃/24h) ISO 62 %,D-FLASH-TPU-TDS-EN,https://after-support.flashforge.jp/uploads/datasheet/tds/TPU_TDS_EN.pdf,.cache/sources/by-sha/c8f2e80e6f0a795dbfcbdcce288bf9c4dd775552bee47685b40b36bd78c92e0f.pdf,
disagrees: condition,"Value -20 °C is right, but Specimen type reads ""Not published (do not assume printed)"" and the sheet says where the figure comes from. The row is in the table marked ""Thermal Properties*"", whose footnote reads ""*These results are obtained from the information provided by the supplier of the raw material, and are based on UNFOAMED material data"". The same colorFabb footnote was read as ""Raw material value"" elsewhere in this second read (V009465, V009464, V009463 on the PLA/PHA sheet), so the same sentence is being read two ways.",claude-second-read,V005781,b09,colorFabb,varioShore TPU,Glass transition temperature,Not applicable,-20 °C,-20 °C,ISO 11357,"p. 1: Glass Transition Temp. DSC, ISO 11357",R-COLORFABB-TDS-varioShore-TPU-95A,https://downloads.colorfabb.com/public.php/dav/files/rtfDDRCa723Xdor/Technical%20Data%20Sheets/TPU/colorFabb%20varioShore%20TPU%2095A/TDS__varioShore%20TPU%2095A.pdf,.cache/sources/by-sha/48d452d467ccb220bf754fa9e21e74b2ab72f94e896eece5ace228820758ffe8.pdf,
